Date,SPY_Close,SPY_Volume,SPY_Volatility,기준금리,SPY_PER,SPY_PBR,US_GDP,TNX_Close,CPIAUCSL
2025-06-18,597.4400024414062,76605000,4.75,4.5,27.1,4.69,23548210.0,0.4396999835968017,320.58
2025-06-20,594.280029296875,94051400,6.60003662109375,4.5,27.1,4.69,23548210.0,0.4375,320.58
2025-06-23,600.1500244140625,87426000,8.64996337890625,4.5,27.1,4.69,23548210.0,0.4320000171661377,320.58
2025-06-24,606.780029296875,67735300,4.44000244140625,4.5,27.1,4.69,23548210.0,0.4293000221252441,320.58
2025-06-25,607.1199951171875,62114800,3.07000732421875,4.5,27.1,4.69,23548210.0,0.4293000221252441,320.58
2025-06-26,611.8699951171875,78548400,3.94000244140625,4.5,27.1,4.69,23548210.0,0.4252999782562255,320.58
2025-06-27,614.9099731445312,86258400,5.55999755859375,4.5,27.1,4.69,23548210.0,0.4282999992370605,320.58
2025-06-30,617.8499755859375,92502500,4.17999267578125,4.5,27.1,5.01,23770976.0,0.4230000019073486,320.58
2025-07-01,617.6500244140625,70030100,3.30999755859375,4.5,27.1,5.01,23770976.0,0.4250999927520752,320.58
2025-07-02,620.4500122070312,66510400,3.8800048828125,4.5,27.1,5.01,23770976.0,0.4293000221252441,320.58
2025-07-03,625.3400268554688,51065800,3.85003662109375,4.5,27.1,5.01,23770976.0,0.4348000049591064,320.58
2025-07-07,620.6799926757812,74814500,6.1600341796875,4.5,27.1,5.01,23770976.0,0.4394999980926514,320.58
2025-07-08,620.3400268554688,59024600,2.5899658203125,4.5,27.1,5.01,23770976.0,0.4414999961853027,320.58
2025-07-09,624.0599975585938,66113300,3.80999755859375,4.5,27.1,5.01,23770976.0,0.4342000007629394,320.58
2025-07-10,625.8200073242188,57529000,3.8599853515625,4.5,27.1,5.01,23770976.0,0.4346000194549561,320.58
2025-07-11,623.6199951171875,63670200,3.3299560546875,4.5,27.1,5.01,23770976.0,0.4422999858856201,320.58
2025-07-14,624.8099975585938,51898500,3.3599853515625,4.5,27.1,5.01,23770976.0,0.4427000045776367,320.58
2025-07-15,622.1400146484375,74317300,5.79998779296875,4.5,27.1,5.01,23770976.0,0.4488999843597412,321.5
2025-07-16,624.219970703125,88987500,6.67999267578125,4.5,27.1,5.01,23770976.0,0.4454999923706054,321.5
2025-07-17,628.0399780273438,68885700,4.22003173828125,4.5,27.1,5.01,23770976.0,0.4462999820709228,321.5
2025-07-18,627.5800170898438,65621600,3.00994873046875,4.5,27.1,5.01,23770976.0,0.4432000160217285,321.5
2025-07-21,628.77001953125,63375000,3.199951171875,4.5,27.1,5.01,23770976.0,0.4372000217437744,321.5
2025-07-22,628.8599853515625,60046300,3.53997802734375,4.5,27.1,5.01,23770976.0,0.4335999965667724,321.5
2025-07-23,634.2100219726562,70511000,4.48004150390625,4.5,27.1,5.01,23770976.0,0.4388000011444092,321.5
2025-07-24,634.4199829101562,71307100,2.1600341796875,4.5,27.1,5.01,23770976.0,0.4407999992370605,321.5
2025-07-25,637.0999755859375,56865400,2.739990234375,4.5,27.1,5.01,23770976.0,0.4386000156402588,321.5
2025-07-28,636.9400024414062,54917100,2.5,4.5,27.1,5.01,23770976.0,0.4420000076293945,321.5
2025-07-29,635.260009765625,60556300,4.3299560546875,4.5,27.1,5.01,23770976.0,0.4329999923706055,321.5
2025-07-30,634.4600219726562,80418900,6.1400146484375,4.5,27.1,5.01,23770976.0,0.4375999927520752,321.5
2025-07-31,632.0800170898438,103385200,9.0799560546875,4.5,27.1,5.01,23770976.0,0.4360000133514404,321.5
2025-08-01,621.719970703125,140103600,7.050048828125,4.5,27.1,5.01,23770976.0,0.421999979019165,321.5
2025-08-04,631.1699829101562,73218000,5.63995361328125,4.5,27.1,5.01,23770976.0,0.4199999809265137,321.5
2025-08-05,627.969970703125,68051400,5.57000732421875,4.5,27.1,5.01,23770976.0,0.4196000099182129,321.5
2025-08-06,632.780029296875,64357500,5.30999755859375,4.5,27.1,5.01,23770976.0,0.421999979019165,321.5
2025-08-07,632.25,74205800,7.8699951171875,4.5,27.1,5.01,23770976.0,0.424399995803833,321.5
2025-08-08,637.1799926757812,64051600,3.9100341796875,4.5,27.1,5.01,23770976.0,0.4284999847412109,321.5
2025-08-11,635.9199829101562,58742300,4.2900390625,4.5,27.1,5.01,23770976.0,0.4272999763488769,321.5
2025-08-12,642.6900024414062,64730800,6.05999755859375,4.5,27.1,5.01,23770976.0,0.4293000221252441,322.132
2025-08-13,644.8900146484375,60092800,3.510009765625,4.5,27.1,5.01,23770976.0,0.423799991607666,322.132
2025-08-14,644.9500122070312,59327500,3.27996826171875,4.5,27.1,5.01,23770976.0,0.4293000221252441,322.132
2025-08-15,643.4400024414062,68592500,3.57000732421875,4.5,27.1,5.01,23770976.0,0.4328000068664551,322.132
2025-08-18,643.2999877929688,43804900,1.82000732421875,4.5,27.1,5.01,23770976.0,0.4341000080108642,322.132
2025-08-19,639.8099975585938,69750700,5.6300048828125,4.5,27.1,5.01,23770976.0,0.4302000045776367,322.132
2025-08-20,638.1099853515625,88890300,6.7099609375,4.5,27.1,5.01,23770976.0,0.4296000003814697,322.132
2025-08-21,635.5499877929688,54805800,4.15997314453125,4.5,27.1,5.01,23770976.0,0.4329999923706055,322.132
2025-08-22,645.3099975585938,84083200,9.25,4.5,27.1,5.01,23770976.0,0.4260000228881836,322.132
2025-08-25,642.469970703125,51274300,2.94000244140625,4.5,27.1,5.01,23770976.0,0.4275000095367431,322.132
2025-08-26,645.1599731445312,51581600,3.94000244140625,4.5,27.1,5.01,23770976.0,0.4257999897003174,322.132
2025-08-27,646.6300048828125,48341100,2.95001220703125,4.5,27.1,5.01,23770976.0,0.423799991607666,322.132
2025-08-28,648.9199829101562,61519500,4.13995361328125,4.5,27.1,5.01,23770976.0,0.4206999778747559,322.132
2025-08-29,645.0499877929688,74522200,4.70001220703125,4.5,27.1,5.01,23770976.0,0.422700023651123,322.132
2025-09-02,640.27001953125,81983500,5.57000732421875,4.5,27.1,5.01,23770976.0,0.4276999950408935,322.132
2025-09-03,643.739990234375,70820900,3.75,4.5,27.1,5.01,23770976.0,0.4210999965667724,322.132
2025-09-04,649.1199951171875,65219200,5.6400146484375,4.5,27.1,5.01,23770976.0,0.4176000118255615,322.132
2025-09-05,647.239990234375,85178900,8.8800048828125,4.5,27.1,5.01,23770976.0,0.4085999965667725,322.132
2025-09-08,648.8300170898438,63133100,2.61004638671875,4.5,27.1,5.01,23770976.0,0.4046000003814697,322.132
2025-09-09,650.3300170898438,66133900,3.6400146484375,4.5,27.1,5.01,23770976.0,0.4073999881744384,322.132
2025-09-10,652.2100219726562,78034500,3.91998291015625,4.5,27.1,5.01,23770976.0,0.4032000064849853,322.132
2025-09-11,657.6300048828125,69934400,4.739990234375,4.5,27.1,5.01,23770976.0,0.4011000156402587,323.364
2025-09-12,657.4099731445312,72780100,2.2099609375,4.5,27.1,5.01,23770976.0,0.4060999870300293,323.364
2025-09-15,660.9099731445312,63772400,1.699951171875,4.5,27.1,5.01,23770976.0,0.4033999919891357,323.364
2025-09-16,660.0,61169000,2.57000732421875,4.5,27.1,5.01,23770976.0,0.4026000022888183,323.364
2025-09-17,659.1799926757812,101952200,7.41998291015625,4.5,27.1,5.01,23770976.0,0.4076000213623046,323.364
2025-09-18,662.260009765625,90459200,4.6199951171875,4.25,27.1,5.01,23770976.0,0.4104000091552734,323.364
2025-09-19,663.7000122070312,97945600,4.17999267578125,4.25,27.1,5.01,23770976.0,0.4138999938964843,323.364
2025-09-22,666.8400268554688,69452200,5.1199951171875,4.25,27.1,5.01,23770976.0,0.4143000125885009,323.364
2025-09-23,663.2100219726562,81708900,5.36004638671875,4.25,27.1,5.01,23770976.0,0.4119999885559082,323.364
2025-09-24,661.0999755859375,68082200,4.94000244140625,4.25,27.1,5.01,23770976.0,0.4146999835968017,323.364
2025-09-25,658.0499877929688,89622100,5.0,4.25,27.1,5.01,23770976.0,0.4171999931335449,323.364
2025-09-26,661.8200073242188,69179200,4.489990234375,4.25,27.1,5.01,23770976.0,0.4186999797821045,323.364
2025-09-29,663.6799926757812,73499000,3.4200439453125,4.25,27.1,5.01,23770976.0,0.4140999794006347,323.364
2025-09-30,666.1799926757812,86288000,5.0400390625,4.25,27.1,5.01,23770976.0,0.4147999763488769,323.364
2025-10-01,668.4500122070312,72545400,6.30999755859375,4.25,27.1,5.01,23770976.0,0.4105999946594238,323.364
2025-10-02,669.219970703125,56896000,3.78997802734375,4.25,27.1,5.01,23770976.0,0.4087999820709228,323.364
2025-10-03,669.2100219726562,70494400,4.52001953125,4.25,27.1,5.01,23770976.0,0.411899995803833,323.364
2025-10-06,671.6099853515625,54623300,3.04998779296875,4.25,27.1,5.01,23770976.0,0.4162000179290771,323.364
2025-10-07,669.1199951171875,72020100,5.32000732421875,4.25,27.1,5.01,23770976.0,0.4126999855041504,323.364
2025-10-08,673.1099853515625,60702200,3.7900390625,4.25,27.1,5.01,23770976.0,0.4129000186920166,323.364
2025-10-09,671.1599731445312,66501900,4.72998046875,4.25,27.1,5.01,23770976.0,0.4147999763488769,323.364
2025-10-10,653.02001953125,159422600,21.1099853515625,4.25,27.1,5.01,23770976.0,0.4051000118255615,323.364
2025-10-13,663.0399780273438,79560500,5.3599853515625,4.25,27.1,5.01,23770976.0,0.4051000118255615,323.364
2025-10-14,662.22998046875,88779600,12.6600341796875,4.25,27.1,5.01,23770976.0,0.4021999835968017,323.364
2025-10-15,665.1699829101562,81702600,11.29998779296875,4.25,27.1,5.01,23770976.0,0.4046000003814697,324.368
2025-10-16,660.6400146484375,110563300,11.60003662109375,4.25,27.1,5.01,23770976.0,0.3976000070571899,324.368
2025-10-17,664.3900146484375,96500900,7.6199951171875,4.25,27.1,5.01,23770976.0,0.4006999969482422,324.368
2025-10-20,671.2999877929688,60493400,4.94000244140625,4.25,27.1,5.01,23770976.0,0.3986000061035156,324.368
2025-10-21,671.2899780273438,56249000,3.010009765625,4.25,27.1,5.01,23770976.0,0.3963000059127807,324.368
2025-10-22,667.7999877929688,80564000,8.70001220703125,4.25,27.1,5.01,23770976.0,0.395300006866455,324.368
2025-10-23,671.760009765625,65604500,4.9100341796875,4.25,27.1,5.01,23770976.0,0.3990999937057495,324.368
2025-10-24,677.25,74356500,2.8199462890625,4.25,27.1,5.01,23770976.0,0.3996999979019165,324.368
2025-10-27,685.239990234375,63339800,3.41998291015625,4.25,27.1,5.01,23770976.0,0.3996999979019165,324.368
2025-10-28,687.0599975585938,61738100,4.0799560546875,4.25,27.1,5.01,23770976.0,0.3983000040054321,324.368
2025-10-29,687.3900146484375,85657100,6.83001708984375,4.25,27.1,5.01,23770976.0,0.4058000087738037,324.368
2025-10-30,679.8300170898438,76335800,6.1099853515625,4.0,27.1,5.01,23770976.0,0.4092999935150146,324.368
2025-10-31,682.0599975585938,87164100,5.84002685546875,4.0,27.1,5.01,23770976.0,0.410099983215332,324.368
2025-11-03,683.3400268554688,57315000,5.8599853515625,4.0,27.1,5.01,23770976.0,0.4105999946594238,324.368
2025-11-04,675.239990234375,78427000,5.3800048828125,4.0,27.1,5.01,23770976.0,0.4089000225067138,324.368
2025-11-05,677.5800170898438,74402400,6.69000244140625,4.0,27.1,5.01,23770976.0,0.4157000064849853,324.368
2025-11-06,670.3099975585938,85035300,8.6600341796875,4.0,27.1,5.01,23770976.0,0.4092999935150146,324.368
2025-11-07,670.969970703125,100592400,9.8699951171875,4.0,27.1,5.01,23770976.0,0.4092999935150146,324.368
